model_name,fold,dice_bce_focal,train_metric,val_metric,test_metric,train_loss,val_loss,test_loss,stopped_epoch,mse_vector_loss,transform,weight_decay,stop_patience,scheduler_patience,scheduler_factor,lr,loss_weight,dataset,jensen_vector_y,mse_vector_loss_y,loss_type
fpn_dpn68,4,"2, 1, 0",0.6595081686973572,0.5259492397308351,0.5068599581718445,0.7049148951237109,0.9948591312559524,1.025041585233038,67,190.7196807861328,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,22.79550743103027,378.21893310546875,
fpn_efficientnet-b3,0,"2, 1, 0",0.6666008234024048,0.5317535400390625,0.5233170986175537,0.6947268045505083,0.9739321050982848,0.9955227961208648,37,134.27581787109378,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.554983139038086,259.38470458984375,
fpn_efficientnet-b3,1,"2, 1, 0",0.6405811905860901,0.5302825570106506,0.4805514216423034,0.7433376844597097,0.9906303860685404,1.0800311912763991,39,138.29849243164062,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.778528213500977,280.80401611328125,
fpn_efficientnet-b3,2,"2, 1, 0",0.7062390446662903,0.5482692718505859,0.5033872723579407,0.6098350913284452,0.9388340984781584,1.0353778053001064,38,158.56678771972656,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.571714401245114,335.3105163574219,
fpn_efficientnet-b3,3,"2, 1, 0",0.7423909306526184,0.586260974407196,0.5283743143081665,0.534123749437877,0.8575713140707389,0.9815850224321252,41,135.92967224121094,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.02858543395996,230.580810546875,
fpn_efficientnet-b3,4,"2, 1, 0",0.7143586277961731,0.5664999485015869,0.5280034542083739,0.5927496665504342,0.9139703988733858,0.9843274032240672,36,197.0137481689453,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,22.16638946533203,359.6422424316406,
fpn_resnet34,0,"2, 1, 0",0.6242906451225281,0.48386150598526,0.4665887653827667,0.7781831079897189,1.0637204465912835,1.1027869104549586,35,117.02555084228516,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,16.986356735229492,189.7035675048828,
fpn_resnet34,1,"2, 1, 0",0.6272695660591125,0.510884702205658,0.4835279881954193,0.7711516615067419,1.026592344776088,1.0718653159623115,38,155.28720092773438,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.24650764465332,299.81622314453125,
fpn_resnet34,2,"2, 1, 0",0.6183862686157227,0.5266793370246887,0.4846746623516083,0.7908082441117898,0.9795854474399605,1.0691698084011774,47,159.5179901123047,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.257858276367188,334.138671875,
fpn_resnet34,3,"2, 1, 0",0.6671621799468994,0.5542984008789062,0.4891242682933807,0.6896781612013716,0.9227131200479526,1.0593344240591227,62,154.950927734375,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.76467514038086,266.81716918945307,
fpn_resnet34,4,"2, 1, 0",0.6394827961921692,0.5061457157135011,0.4896791577339173,0.7444920798800155,1.0322406831944342,1.0552274803846875,43,161.38172912597656,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.533485412597656,319.8119201660156,
fpn_resnet50,0,"2, 1, 0",0.5968767404556274,0.5018115043640137,0.4837047755718231,0.8354735168140995,1.0268550921304551,1.0667754202489033,39,126.00482940673828,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,18.39334297180176,205.41598510742188,
fpn_resnet50,1,"2, 1, 0",0.617203950881958,0.5343349575996399,0.49341604113578796,0.7911959353843544,0.9771414828651092,1.0501151922720158,36,126.37686157226562,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.30962562561035,236.9152984619141,
fpn_resnet50,2,"2, 1, 0",0.5912699699401855,0.489776998758316,0.4673051238059998,0.8452840606688867,1.052596839619618,1.1029827472389928,60,131.77828979492188,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.658550262451172,319.7610168457031,
fpn_resnet50,3,"2, 1, 0",0.5990521311759949,0.5579488277435303,0.4792669415473938,0.8333545333410657,0.9152187319362864,1.0802660710764247,33,155.4571533203125,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.58320426940918,259.510986328125,
fpn_resnet50,4,"2, 1, 0",0.6727774739265442,0.5310999155044556,0.5364121794700623,0.6789948733742622,0.9891779344565798,0.9657182147763422,56,176.1787567138672,./transforms/aggressive.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,22.687538146972656,352.4944152832031,
fpn_densenet121,0,"2, 1, 0",0.6481323838233948,0.5124024748802185,0.5046365857124329,0.7304177087267142,1.0040745134739315,1.0250865239773366,76,120.79029083251952,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,18.33236312866211,209.16375732421875,
fpn_densenet121,1,"2, 1, 0",0.6605111956596375,0.5402880311012268,0.5278217792510986,0.7027461721175133,0.9652579124359524,0.9801145857138348,56,156.46401977539062,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.49616813659668,296.59405517578125,
fpn_densenet121,2,"2, 1, 0",0.5954127907752991,0.5386351943016052,0.5141422748565674,0.8392417062192936,0.9545845170231426,1.0063588753441313,48,161.6417999267578,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.821704864501953,348.73248291015625,
fpn_densenet121,3,"2, 1, 0",0.63197261095047,0.5807132720947266,0.5301494598388672,0.7638594294538955,0.8688825325054281,0.9740072901280512,54,189.9749755859375,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.344358444213867,289.773193359375,
fpn_densenet121,4,"2, 1, 0",0.6613894701004028,0.5379263162612915,0.5251114964485168,0.7011037467997155,0.9719354452768176,0.9868801847988408,43,185.88035583496097,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.81292724609375,347.4999084472656,
fpn_dpn68,0,"2, 1, 0",0.5867063999176025,0.4704440534114838,0.491713672876358,0.8573708387425842,1.0899417981797574,1.049601954734878,79,141.01141357421875,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,17.48976707458496,219.8697204589844,
fpn_dpn68,1,"2, 1, 0",0.5826411247253418,0.5086396932601929,0.5046496391296387,0.8643691430293957,1.0295458566032205,1.027539780597813,51,161.6376190185547,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.615259170532227,299.43359375,
fpn_dpn68,2,"2, 1, 0",0.5634543299674988,0.501811683177948,0.48904949426651,0.903319982001764,1.0283857524102809,1.0546253330462816,83,147.01217651367188,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.527774810791016,327.9227600097656,
fpn_dpn68,3,"2, 1, 0",0.5678134560585022,0.5626855492591858,0.4960640370845794,0.8946688889871358,0.902696600147322,1.0419152954358928,79,159.8611297607422,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.890499114990234,274.84756469726557,
fpn_dpn68,4,"2, 1, 0",0.5871443748474121,0.5321035981178284,0.5200096964836121,0.8572896434834191,0.982286729877538,0.9968516746696258,50,227.0110321044922,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,25.071758270263672,445.02764892578125,
fpn_efficientnet-b3,0,"2, 1, 0",0.6678398251533508,0.5405572652816772,0.5400568246841431,0.6907489826257457,0.9465901975830396,0.9544794850594158,32,115.15196228027344,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,18.2186222076416,205.24365234375,
fpn_efficientnet-b3,1,"2, 1, 0",0.625163197517395,0.5421608090400696,0.5336844921112059,0.7781857394908511,0.9662223136892506,0.9712048097951522,24,182.279052734375,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,23.58169174194336,378.9732360839844,
fpn_efficientnet-b3,2,"2, 1, 0",0.6886036396026611,0.6136817336082458,0.5491924881935121,0.6460012332959608,0.7999749100383591,0.9350843960480976,49,164.50856018066406,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,22.09305000305176,343.2684631347656,
fpn_efficientnet-b3,3,"2, 1, 0",0.6855052709579468,0.6218439340591431,0.5440115332603455,0.6522161782666565,0.7827574850297442,0.9471636786563506,41,165.73330688476562,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.337448120117188,302.68096923828125,
fpn_efficientnet-b3,4,"2, 1, 0",0.6731282472610474,0.5834523439407349,0.5433565378189087,0.6773256102905554,0.8783340259353714,0.9470885202584676,52,208.07765197753903,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,23.88636016845703,389.33624267578125,
fpn_resnet34,0,"2, 1, 0",0.6113864779472351,0.4984546601772308,0.5251749157905579,0.8078158338181217,1.0353515416968102,0.9841094120646154,58,137.38743591308594,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.3648738861084,233.78306579589844,
fpn_resnet34,1,"2, 1, 0",0.5781305432319641,0.5126338005065918,0.5091158747673035,0.872730152027027,1.020132128076226,1.017005274923432,35,125.44551849365234,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.501680374145508,244.66664123535156,
fpn_resnet34,2,"2, 1, 0",0.6009054183959961,0.5447148084640503,0.5193895697593689,0.8278298966714732,0.9410970283343512,0.9951182018644762,45,150.89283752441406,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.544883728027344,313.97894287109375,
fpn_resnet34,3,"2, 1, 0",0.6095015406608582,0.5795968174934387,0.5210348963737488,0.810314522877665,0.870362367700128,0.9926951736803876,41,171.10491943359375,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.424419403076172,286.4876403808594,
fpn_resnet34,4,"2, 1, 0",0.6185000538825989,0.5343669652938843,0.5345373749732971,0.7903880662485665,0.9755148776982092,0.9645483803670138,44,179.69517517089844,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.97292709350586,344.5480651855469,
fpn_resnet50,0,"2, 1, 0",0.6160303950309753,0.49989306926727295,0.5214675664901733,0.7959014857210749,1.0291749610036027,0.9907266626886974,100,108.65895080566406,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,17.634754180908203,191.148193359375,
fpn_resnet50,1,"2, 1, 0",0.5826185345649719,0.5083797574043274,0.5010050535202026,0.8636825491813829,1.030809356739708,1.0339029067202121,54,149.20309448242188,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,20.46147346496582,284.8867492675781,baseline
fpn_resnet50,2,"2, 1, 0",0.5841547846794128,0.5389615297317505,0.5182211995124817,0.8619777638950278,0.9518506724168272,0.9966855500115464,51,147.7510223388672,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,21.053617477416992,329.9514465332031,baseline
fpn_resnet50,3,"2, 1, 0",0.5891038775444031,0.5587068796157837,0.5239851474761963,0.8510315362592878,0.9120469185359338,0.9848058774376548,44,150.46446228027344,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,19.960079193115234,268.08819580078125,baseline
fpn_resnet50,4,"2, 1, 0",0.6018272638320923,0.5370656847953796,0.5255566239356995,0.8245441873064813,0.9724719089151608,0.9831194166118736,61,194.90342712402344,./transforms/train_transform512.yml,5e-06,12,5,0.1,0.0003,1.0,cbis,22.80436897277832,370.23089599609375,baseline
fpn_efficientnet-b3,2,"1, 0, 0",0.6165695290014843,0.5090432564417521,0.4925148358802922,0.3834304716575351,0.4909567420973498,0.5074851660933716,14,129.59139057234222,./transforms/aggressive.yml,5e-06,5,3,0.1,0.0003,1.0,cbis,20.415600215687473,300.04990401922487,baseline
fpn_efficientnet-b3,2,"1, 0, 0",0.6539931038820187,0.5346921244088341,0.5077402682493855,0.3460068950196156,0.4653078764677048,0.4922597311585154,22,202.52192673028682,./transforms/aggressive.yml,5e-06,7,4,0.1,0.0003,1.0,cbis,22.18501491172641,418.04103866277944,baseline
fpn_efficientnet-b3,2,"4, 1, 1",0.7194876486311966,0.5276472437031129,0.5332497376085117,1.1598206976707797,1.9574144342366384,1.9422604163356176,21,131.33767640356925,./transforms/aggressive.yml,5e-06,7,4,0.1,0.0003,1.0,cbis,19.861371825723086,256.6960597318762,baseline
fpn_efficientnet-b3,2,"4, 1, 1",0.6778621749737339,0.5293220722792196,0.5066680854914204,1.3343207646499982,1.953281395867759,2.05645175130162,19,136.13499345966414,./transforms/aggressive.yml,5e-06,5,3,0.1,0.0003,1.0,cbis,19.67248082628437,279.52759327608,baseline
unet_resnet34,0,"1, 0, 0",0.669668972492218,0.6820487380027771,0.6820487380027771,0.3303309174684378,0.3179512826295999,0.3179512826295999,149,367.3839416503906,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,1,"1, 0, 0",0.7792196273803711,0.6297299265861511,0.6297299265861511,0.22078042305432832,0.3702701032161713,0.3702701032161713,149,125.29619598388672,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,2,"1, 0, 0",0.8037858009338379,0.7357860207557678,0.7357860207557678,0.1962142151135665,0.2642139425644508,0.2642139425644508,149,628.9304809570312,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,3,"1, 0, 0",0.7866782546043396,0.6183026432991028,0.6183026432991028,0.21332172934825605,0.3816973704558153,0.3816973704558153,149,179.02976989746094,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,0,"1, 0, 0",0.7036436796188354,0.6122904419898987,0.6122904419898987,0.2963564136089423,0.3877095786424783,0.3877095786424783,149,243.21055603027344,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,1,"1, 0, 0",0.7699856162071228,0.6665984988212585,0.6665984988212585,0.23001441283103746,0.3334014805463644,0.3334014805463644,149,134.3709716796875,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,2,"1, 0, 0",0.7633058428764343,0.7236689925193787,0.7236689925193787,0.2366940692449227,0.27633100748062134,0.27633100748062134,149,417.04034423828125,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,3,"1, 0, 0",0.7781292200088501,0.5875438451766968,0.5875438451766968,0.2218708831530351,0.4124561594082759,0.4124561594082759,149,268.83627319335943,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,0,"1, 0, 0",0.7216316461563109,0.6720598340034485,0.6720598340034485,0.27836842873157597,0.3279401751664969,0.3279401751664969,149,317.1199645996094,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,1,"1, 0, 0",0.8187840580940247,0.6700063347816467,0.6700063347816467,0.18121611842742333,0.3299937225305117,0.3299937225305117,149,120.2699737548828,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,2,"1, 0, 0",0.7899613380432129,0.7239352464675903,0.7239352464675903,0.2100385626157125,0.2760648750341855,0.2760648750341855,149,481.43634033203125,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,3,"1, 0, 0",0.8079456686973572,0.657277524471283,0.657277524471283,0.19205443828533855,0.3427225145009848,0.3427225145009848,149,278.04400634765625,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,0,"1, 0, 0",0.7298704981803894,0.7152920961380005,0.7152920961380005,0.2701295530184721,0.28470796117415803,0.28470796117415803,149,408.2439270019531,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,1,"1, 0, 0",0.8008295893669128,0.6903945207595825,0.6903945207595825,0.1991704488411928,0.30960549070284915,0.30960549070284915,149,125.17888641357422,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,2,"1, 0, 0",0.7822635769844055,0.7502290606498718,0.7502290606498718,0.21773635500516647,0.2497709760299096,0.2497709760299096,149,560.5785522460939,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,3,"1, 0, 0",0.77370685338974,0.6375007629394531,0.6375007629394531,0.22629319169582465,0.3624991957957928,0.3624991957957928,149,288.810302734375,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,0,"1, 1, 0",0.7568104267120361,0.6705225110054016,0.6705225110054016,0.25263395045812315,0.3653851386446219,0.3653851386446219,149,377.4664306640625,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,1,"1, 1, 0",0.7627440094947815,0.6530609130859375,0.6530609130859375,0.25093163320651424,0.3581346571445465,0.3581346571445465,149,97.80357360839844,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,2,"1, 1, 0",0.7019080519676208,0.7206257581710815,0.7206257581710815,0.3102297177299475,0.3314531118823932,0.3314531118823932,149,403.5514831542969,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,3,"1, 1, 0",0.8291047215461731,0.7042543888092041,0.7042543888092041,0.1803630244655487,0.3131237846727555,0.3131237846727555,149,268.44906616210943,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,0,"1, 1, 0",0.7892955541610718,0.6710944771766663,0.6710944771766663,0.22245826180546713,0.3686989110249739,0.3686989110249739,149,336.2010192871094,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,1,"1, 1, 0",0.7772079706192017,0.6309768557548523,0.6309768557548523,0.23307309433435786,0.38001582886164004,0.38001582886164004,149,100.8998031616211,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,2,"1, 1, 0",0.7235291600227356,0.6043022274971008,0.6043022274971008,0.28791941167452395,0.4589517575043898,0.4589517575043898,149,404.2258605957031,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,3,"1, 1, 0",0.8027341365814209,0.6489740610122681,0.6489740610122681,0.2086496353149414,0.37405276699708057,0.37405276699708057,149,249.22512817382812,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,0,"1, 1, 0",0.771977424621582,0.6692017316818237,0.6692017316818237,0.23823342061577696,0.37372873093073183,0.37372873093073183,149,216.78993225097656,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,1,"1, 1, 0",0.8408976197242737,0.6630665063858032,0.6630665063858032,0.16906055712547058,0.3471732546503727,0.3471732546503727,149,115.56874084472656,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,2,"1, 1, 0",0.76819908618927,0.6804713010787964,0.6804713010787964,0.2417262450624735,0.3728101723469221,0.3728101723469221,149,508.1844482421875,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,3,"1, 1, 0",0.7763456106185913,0.6572914123535156,0.6572914123535156,0.2350272754063973,0.3578623292537836,0.3578623292537836,149,241.03048706054688,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,0,"1, 1, 0",0.7072854042053223,0.6568474769592285,0.6568474769592285,0.3095129546828759,0.3841756868820924,0.3841756868820924,149,276.75479125976557,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,1,"1, 1, 0",0.8140599727630615,0.6049506068229675,0.6049506068229675,0.19650042907167706,0.4070080891251564,0.4070080891251564,149,117.80679321289062,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,2,"1, 1, 0",0.7332881689071655,0.6466522216796875,0.6466522216796875,0.27998429479507303,0.41200903344612855,0.41200903344612855,149,276.56253051757807,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,3,"1, 1, 0",0.7674694657325745,0.6502945423126221,0.6502945423126221,0.24569368992860505,0.3671958618439161,0.3671958618439161,149,271.52426147460943,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,1,"1, 1, 1",0.7835363745689392,0.6087496280670166,0.6087496280670166,0.2339422728579778,0.4131509082821699,0.4131509082821699,149,108.1294937133789,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,2,"1, 1, 1",0.7709624171257019,0.7218482494354248,0.7218482494354248,0.2438128411005705,0.3406444111695656,0.3406444111695656,149,495.97454833984375,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,3,"1, 1, 1",0.7708992958068848,0.5867318511009216,0.5867318511009216,0.2461064228644738,0.4696400010815034,0.4696400010815034,149,181.3758850097656,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,0,"1, 1, 1",0.7445747852325441,0.6231071949005127,0.6231071949005127,0.2796478294409238,0.457845165179326,0.457845165179326,149,233.11129760742188,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,1,"1, 1, 1",0.8085160255432129,0.6313092112541199,0.6313092112541199,0.2088677423695723,0.3878051850658197,0.3878051850658197,149,120.9958724975586,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,2,"1, 1, 1",0.7535625696182251,0.675686776638031,0.675686776638031,0.2662145974926459,0.4176952603917856,0.4176952603917856,149,560.9971313476561,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,3,"1, 1, 1",0.7799023985862732,0.5918278098106384,0.5918278098106384,0.2389487159939913,0.4515803966384668,0.4515803966384668,149,241.80747985839844,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,0,"1, 1, 1",0.7765918374061584,0.6808121800422668,0.6808121800422668,0.2459205365142761,0.3758499547839165,0.3758499547839165,149,192.4364776611328,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,2,"1, 1, 1",0.7830637097358704,0.6933005452156067,0.6933005452156067,0.22980123615035644,0.3861247960191507,0.3861247960191507,149,482.37652587890625,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,3,"1, 1, 1",0.7253926396369934,0.5532485246658325,0.5532485246658325,0.2985441430638998,0.4709979106600468,0.4709979106600468,149,241.74624633789062,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,3,"1, 1, 1",0.831274688243866,0.6821713447570801,0.6821713447570801,0.18335666488378471,0.35551838462169355,0.35551838462169355,149,280.60018920898443,./transforms/train_transform512.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,0,"3, 1, 0",0.7446053624153137,0.7038509845733643,0.7038509845733643,0.7875576989772992,0.9298229263379024,0.9298229263379024,84,362.63128662109375,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,1,"3, 1, 0",0.7021333575248718,0.5082110166549683,0.5082110166549683,0.9125234820903876,1.4914572949592884,1.4914572949592884,82,136.45036315917972,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,2,"3, 1, 0",0.7183939218521118,0.6498560905456543,0.6498560905456543,0.8641370359139565,1.1129791897076826,1.1129791897076826,87,541.767822265625,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,3,"3, 1, 0",0.7217472791671753,0.6010036468505859,0.6010036468505859,0.8499302833508222,1.2223502443386958,1.2223502443386958,68,239.36119079589844,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,0,"3, 1, 0",0.604722261428833,0.5977205634117126,0.5977205634117126,1.236923635770113,1.2519476757599757,1.2519476757599757,55,539.3170776367189,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,1,"3, 1, 0",0.4991562366485596,0.542932391166687,0.542932391166687,1.5650352063851478,1.3882646010472224,1.3882646010472224,63,189.02700805664062,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,2,"3, 1, 0",0.7740539908409119,0.6855534911155701,0.6855534911155701,0.694495386038071,1.0212701146419232,1.0212701146419232,94,596.6493530273438,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,3,"3, 1, 0",0.668612539768219,0.5209347605705261,0.5209347605705261,1.022256015202938,1.4899589465214655,1.4899589465214655,86,319.21221923828125,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,0,"3, 1, 0",0.7389568090438843,0.6459724307060242,0.6459724307060242,0.8030122564389155,1.0961168660567358,1.0961168660567358,70,292.9172668457031,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,1,"3, 1, 0",0.6901367902755737,0.586117148399353,0.586117148399353,0.9603562270983672,1.2586689224609962,1.2586689224609962,53,106.82636260986328,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,2,"3, 1, 0",0.7522868514060974,0.6812710762023926,0.6812710762023926,0.7586498818336389,1.0308444958466751,1.0308444958466751,77,608.8006591796875,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,3,"3, 1, 0",0.7484904527664185,0.6146149039268494,0.6146149039268494,0.7720547417799631,1.1808608426497529,1.1808608426497529,76,237.9541931152344,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,0,"3, 1, 0",0.707523763179779,0.6402021050453186,0.6402021050453186,0.8975498519646816,1.1280821630587945,1.1280821630587945,47,162.53579711914062,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,1,"3, 1, 0",0.7459670901298523,0.665268063545227,0.665268063545227,0.7785320931520218,1.0153596217815692,1.0153596217815692,86,121.4228286743164,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,2,"3, 1, 0",0.6584160923957825,0.6394119262695312,0.6394119262695312,1.0427611749141643,1.1523900719789355,1.1523900719789355,69,339.4432067871094,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
